"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"63185","경상북도 김천시 율곡동","11","0011","0000","경북김천혁신엘에이치천년나무4단지","월세","46.9400","202408","12","2,420","27","15","2016","해오름1로 17","202410~202609","갱신","-","2,310","26","아파트"
"63186","경기도 화성시 영천동","716","0716","0000","동탄역반도유보라아이비파크2.0","월세","84.9921","202408","12","25,500","55","19","2016","동탄순환대로26길 55","202408~202608","갱신","-","25,500","0","아파트"
"63187","경기도 화성시 영천동","879","0879","0000","동탄역동원로얄듀크1차","월세","73.1098","202408","12","15,000","110","8","2018","동탄첨단산업2로 14","202410~202610","신규","-","","","아파트"
"63188","경기도 하남시 선동","453","0453","0000","미사강변도시 베라체","전세","84.8600","202408","12","50,000","0","18","2015","풍산로 270","202409~202609","신규","-","","","아파트"
"63189","전라남도 목포시 석현동","1180","1180","0000","목포석현동라송센트럴카운티5차아파트","월세","78.7877","202408","12","19,503","8","21","2020","영산로 648-24","-","-","-","","","아파트"
"63190","경기도 김포시 구래동","6872-8","6872","0008","김포한강데세리브","월세","51.9300","202408","12","1,454","49","16","2020","김포한강9로115번길 37","202409~202608","갱신","-","5,400","35","아파트"
"63191","경기도 화성시 진안동","908","0908","0000","진안골마을주공10단지","월세","59.5600","202408","12","2,000","90","5","2004","병점4로 102","202409~202609","신규","-","","","아파트"
"63192","경기도 파주시 다율동","1018","1018","0000","해오름마을6단지제일풍경채그랑포레","월세","84.9958","202408","12","3,000","130","1","2024","범벅들길 100","202408~202608","신규","-","","","아파트"
"63193","경기도 파주시 다율동","986","0986","0000","청석마을9단지대원효성","월세","129.1590","202408","12","3,000","120","9","2006","청석로 300","202408~202608","신규","-","","","아파트"
"63194","경기도 파주시 다율동","986","0986","0000","청석마을9단지대원효성","월세","129.1590","202408","12","3,000","120","12","2006","청석로 300","202408~202608","신규","-","","","아파트"
"63195","경기도 파주시 다율동","986","0986","0000","청석마을9단지대원효성","월세","129.1590","202408","12","3,000","120","12","2006","청석로 300","-","-","-","","","아파트"
"63196","경기도 안성시 중리동","618","0618","0000","안성중리2차동광","월세","84.9842","202408","12","2,000","50","5","2009","서운로 791-10","202409~202609","신규","-","","","아파트"
"63197","충청남도 당진시 수청동","1543","1543","0000","호반써밋시그니처3차","전세","84.9262","202408","12","20,500","0","25","2024","수청1로 52","202409~202609","신규","-","","","아파트"
"63198","경기도 화성시 진안동","911","0911","0000","진안골마을주공11단지","전세","84.9900","202408","12","29,500","0","12","2004","효행로 1075-10","202409~202609","신규","-","","","아파트"
"63199","경기도 안성시 신소현동","184","0184","0000","골든스테이","월세","14.3082","202408","12","1,000","55","7","2023","공단2로 60","202408~202508","신규","-","","","아파트"
"63200","경상북도 영주시 영주동","63-2","0063","0002","철탄","전세","33.1800","202408","12","4,000","0","1","1997","숫골길 51","202408~202608","신규","-","","","아파트"
"63201","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","4,824","21","9","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63202","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","4,824","21","2","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63203","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","26.9294","202408","12","3,332","15","8","2024","동탄신리천로2길 66","202410~202609","갱신","-","4,532","8","아파트"
"63204","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","44.4109","202408","12","8,032","13","5","2024","동탄신리천로2길 66","202410~202609","갱신","-","5,832","26","아파트"
"63205","경상북도 구미시 신평동","495","0495","0000","성원상떼빌","월세","84.8600","202408","12","0","463","5","2020","야은로43길 13","202408~202503","신규","-","","","아파트"
"63206","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","4,824","21","15","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63207","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","6,624","11","2","2024","동탄신리천로2길 66","202410~202609","갱신","-","4,824","21","아파트"
"63208","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","44.4109","202408","12","5,832","26","4","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63209","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","44.5748","202408","12","8,880","15","1","2024","동탄신리천로2길 66","202410~202609","갱신","-","6,480","29","아파트"
"63210","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","4,824","21","4","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63211","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","44.5748","202408","12","8,880","15","1","2024","동탄신리천로2길 66","202409~202609","갱신","-","8,880","15","아파트"
"63212","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","44.5022","202408","12","5,832","26","8","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63213","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","44.5022","202408","12","5,832","26","2","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63214","전라남도 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202408","12","14,108","0","12","2017","빛가람로 800","202409~202509","갱신","-","13,818","0","아파트"
"63215","전라남도 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","월세","84.6750","202408","12","10,742","14","5","2017","빛가람로 800","202409~202509","갱신","-","10,522","14","아파트"
"63216","충청북도 충주시 호암동","1052","1052","0000","우미린에듀시티","전세","84.9672","202408","12","36,000","0","23","2019","호암수청1로 13","202410~202610","신규","-","","","아파트"
"63217","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","4,824","21","12","2024","동탄신리천로2길 66","202411~202610","신규","-","","","아파트"
"63218","경기도 화성시 신동","638","0638","0000","동탄2신동포레경기행복주택","월세","36.5520","202408","12","6,624","11","19","2024","동탄신리천로2길 66","202409~202609","갱신","-","6,624","11","아파트"
"63219","경상남도 진주시 신안동","707-1","0707","0001","신안주공2","월세","39.9900","202408","12","5,000","30","12","1996","신안들말길 47","202408~202608","신규","-","","","아파트"
"63220","충청남도 당진시 수청동","1852","1852","0000","당진센트레빌르네블루2차","전세","74.9585","202408","12","19,000","0","20","2024","수청중앙로 86","202409~202609","신규","-","","","아파트"
"63221","경기도 안성시 금석동","81","0081","0000","동남","월세","58.7400","202408","12","1,000","45","2","1998","안성맞춤대로 1320-21","202410~202610","신규","-","","","아파트"
"63222","충청남도 당진시 수청동","1562","1562","0000","호반써밋시그니처Ⅱ","전세","84.4927","202408","12","25,000","0","26","2023","수청1로 51","202408~202608","신규","-","","","아파트"
"63223","경기도 광주시 쌍령동","503","0503","0000","광주센트럴푸르지오","전세","74.8616","202408","12","31,000","0","5","2018","경충대로1461번길 43","202409~202609","신규","-","","","아파트"
"63224","전라남도 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202408","12","14,108","0","1","2017","빛가람로 800","202409~202509","갱신","-","13,818","0","아파트"
"63225","경기도 광주시 송정동","662","0662","0000","광주행정타운아이파크","월세","84.9939","202408","12","8,000","130","11","2024","송정2길 37","202409~202609","신규","-","","","아파트"
"63226","경기도 이천시 안흥동","469","0469","0000","안흥주공","월세","39.6900","202408","12","3,000","40","2","1997","증신로25번길 69","202409~202609","신규","-","","","아파트"
"63227","경기도 안성시 아양동","300","0300","0000","아양주공1","전세","40.0000","202408","12","8,000","0","5","1992","아양로 23","202410~202610","신규","-","","","아파트"
"63228","경기도 안성시 아양동","417","0417","0000","안성아양흥화HaaV","전세","84.9090","202408","12","25,000","0","9","2024","아양로 51","202410~202610","신규","-","","","아파트"
"63229","충청남도 당진시 수청동","1544","1544","0000","지엔하임","월세","59.9931","202408","12","16,900","12","15","2022","수청2로 77","-","-","-","","","아파트"
"63230","경기도 광주시 탄벌동","701-1","0701","0001","동보","월세","84.9100","202408","12","5,000","80","6","1996","벌원길 64-5","202410~202610","신규","-","","","아파트"
"63231","전라남도 나주시 빛가람동","303","0303","0000","사랑으로부영3단지","전세","84.9826","202408","12","14,108","0","3","2017","빛가람로 800","202408~202508","갱신","-","13,818","0","아파트"
"63232","충청남도 당진시 수청동","1544","1544","0000","지엔하임","월세","59.9931","202408","12","16,900","4","15","2022","수청2로 77","-","-","-","","","아파트"
"63233","경상북도 안동시 옥동","739-1","0739","0001","옥동4주공","월세","59.8300","202408","12","5,000","40","13","2002","복주길 65","202409~202702","신규","-","","","아파트"
"63234","경기도 안성시 아양동","426","0426","0000","안성하우스디엔에이치에프","월세","84.9100","202408","12","10,440","39","17","2019","아양로 61-19","202409~202608","갱신","-","6,050","57","아파트"
"63235","경상남도 진주시 평거동","191-1","0191","0001","들말흥한타운","전세","77.3910","202408","12","18,600","0","1","1998","석갑로 45","202408~202608","신규","-","","","아파트"
"63236","경상남도 진주시 평거동","802","0802","0000","평거엘에이치5단지","월세","59.9500","202408","12","3,371","38","6","2012","새평거로 70","202408~202610","신규","-","","","아파트"
"63237","경기도 광주시 태전동","694","0694","0000","광주태전지웰","전세","84.5613","202408","12","25,000","0","1","2017","회안대로 350-12","202409~202609","신규","-","","","아파트"
"63238","전라남도 나주시 빛가람동","550","0550","0000","빛가람이지더원","월세","80.9462","202408","12","3,000","100","1","2017","호수로 10","202408~202501","신규","-","","","아파트"
"63239","경상북도 안동시 송현동","316","0316","0000","송현2주공(316)","월세","42.4800","202408","12","300","35","2","1990","경북대로 467","202408~202508","신규","-","","","아파트"
"63240","경상남도 김해시 구산동","256","0256","0000","시영","월세","49.8800","202408","12","1,000","40","7","1994","가락로 237","202409~202609","신규","-","","","아파트"
"63241","경기도 광주시 태전동","700","0700","0000","힐스테이트태전(C6,1515~1520동)","전세","59.9430","202408","12","29,000","0","3","2017","태전동로 54","202408~202608","신규","-","","","아파트"
"63242","경기도 광주시 태전동","700","0700","0000","힐스테이트태전(C6,1515~1520동)","전세","59.7294","202408","12","31,000","0","18","2017","태전동로 54","202410~202610","신규","-","","","아파트"
"63243","경기도 광주시 태전동","703","0703","0000","힐스테이트태전6(1609~1614동)","전세","72.8889","202408","12","33,000","0","5","2017","태봉로 176","202410~202610","신규","-","","","아파트"
"63244","경상남도 진주시 평거동","1132","1132","0000","엠코타운더프라하","전세","67.2755","202408","12","31,500","0","15","2014","새평거로 30","202409~202609","신규","-","","","아파트"
"63245","경기도 파주시 야당동","991","0991","0000","한빛마을5단지캐슬앤칸타빌","전세","84.0450","202408","12","40,000","0","25","2012","한빛로 70","202409~202605","갱신","-","40,000","0","아파트"
"63246","경기도 파주시 야당동","1026","1026","0000","한빛마을7단지(한신휴플러스)","전세","84.9500","202408","12","32,000","0","4","2011","와석순환로 61","202410~202610","신규","-","","","아파트"
"63247","경기도 파주시 야당동","1026","1026","0000","한빛마을7단지(한신휴플러스)","전세","84.9500","202408","12","32,000","0","4","2011","와석순환로 61","202410~202610","신규","-","","","아파트"
"63248","경기도 파주시 야당동","1023","1023","0000","한빛마을6단지(국민임대)","월세","51.7900","202408","12","1,064","32","15","2011","와석순환로 87","202409~202608","갱신","-","3,592","25","아파트"
"63249","경기도 파주시 야당동","1023","1023","0000","한빛마을6단지(국민임대)","월세","29.8000","202408","12","1,414","11","5","2011","와석순환로 87","202409~202608","갱신","-","1,349","11","아파트"
"63250","경기도 파주시 야당동","1023","1023","0000","한빛마을6단지(국민임대)","월세","51.7900","202408","12","5,264","19","16","2011","와석순환로 87","202409~202608","갱신","-","3,592","25","아파트"
"63251","경기도 이천시 갈산동","785","0785","0000","휴먼시아","월세","51.9300","202408","12","3,340","23","6","2009","영창로 315","202409~202608","갱신","-","3,190","22","아파트"
"63252","경기도 광주시 역동","247","0247","0000","이편한세상광주역5단지","전세","84.9099","202408","12","38,850","0","17","2016","순암로36번길 41","202410~202610","갱신","사용","37,000","0","아파트"
"63253","경기도 광주시 고산동","707","0707","0000","오포자이오브제","전세","84.9658","202408","12","36,000","0","14","2024","고산별빛로 57","202409~202609","신규","-","","","아파트"
"63254","경기도 광주시 신현동","1232","1232","0000","e편한세상오포3차","전세","80.2000","202408","12","43,000","0","9","2016","신현로 20","202411~202611","신규","-","","","아파트"
"63255","경기도 광주시 신현동","681-4","0681","0004","현대모닝사이드1-B","월세","84.7790","202408","12","10,000","100","10","2002","신현로 65-14","202409~202609","신규","-","","","아파트"
"63256","경기도 광주시 문형동","898","0898","0000","신영프로방스","전세","84.9794","202408","12","16,300","0","2","2004","오포로 627-19","202409~202609","신규","-","","","아파트"
"63257","경기도 광주시 양벌동","1111","1111","0000","광주역우방아이유쉘2단지","전세","59.7747","202408","12","30,000","0","9","2018","청석로 74","202410~202610","신규","-","","","아파트"
"63258","전라남도 광양시 마동","1161","1161","0000","광양중마우림필유","전세","84.9840","202408","12","15,000","0","4","2012","눈소4길 65","202410~202610","신규","-","","","아파트"
"63259","전라남도 광양시 마동","1309","1309","0000","광양동문디이스트","전세","84.9681","202408","12","18,000","0","1","2023","눈소10길 58","202409~202609","신규","-","","","아파트"
"63260","경상북도 구미시 도량동","670","0670","0000","귀빈맨션","월세","70.4400","202408","12","1,000","40","5","1993","문장로 125","202408~202608","신규","-","","","아파트"
"63261","경상북도 구미시 도량동","114","0114","0000","도량4주공아파트","월세","59.8100","202408","12","500","40","2","1995","송동로 128","202409~202609","신규","-","","","아파트"
"63262","경상북도 구미시 도량동","114","0114","0000","도량4주공아파트","월세","59.8100","202408","12","500","40","8","1995","송동로 128","202408~202608","신규","-","","","아파트"
"63263","경기도 양주시 삼숭동","681-1","0681","0001","양주자이5단지","전세","84.9218","202408","12","16,400","0","7","2005","삼숭로38번길 190","202408~202608","신규","-","","","아파트"
"63264","경기도 양주시 삼숭동","681-1","0681","0001","양주자이5단지","전세","84.9218","202408","12","16,400","0","7","2005","삼숭로38번길 190","202408~202608","신규","-","","","아파트"
"63265","경기도 양주시 삼숭동","682-1","0682","0001","양주자이4단지","월세","84.9218","202408","12","7,000","50","10","2005","삼숭로38번길 91","202409~202609","갱신","-","7,000","65","아파트"
"63266","경기도 양주시 삼숭동","683-1","0683","0001","양주자이3단지","전세","84.9218","202408","12","16,000","0","1","2005","삼숭로38번길 55","202409~202609","신규","-","","","아파트"
"63267","경기도 양주시 삼숭동","683-1","0683","0001","양주자이3단지","전세","84.9218","202408","12","16,000","0","1","2005","삼숭로38번길 55","202409~202609","신규","-","","","아파트"
"63268","경기도 양주시 삼숭동","684-1","0684","0001","양주자이2단지","월세","84.9218","202408","12","1,000","74","1","2005","삼숭로38번길 78-12","202409~202609","신규","-","","","아파트"
"63269","전라남도 광양시 마동","1171-1","1171","0001","스마트시티1차","월세","14.7985","202408","12","500","30","6","2023","눈소2길 51-11","202408~202508","신규","-","","","아파트"
"63270","전라남도 광양시 마동","1360","1360","0000","광양와우지구중흥S-클래스","전세","84.9396","202408","12","21,500","0","19","2024","눈소10길 16","202410~202609","신규","-","","","아파트"
"63271","경기도 양주시 삼숭동","564","0564","0000","나래","전세","84.8900","202408","12","13,500","0","6","1999","부흥로 2162","202411~202611","신규","-","","","아파트"
"63272","경기도 양주시 고읍동","440","0440","0000","산내들마을한양수자인","월세","101.6289","202408","12","2,000","90","8","2009","고읍로 11-7","202408~202608","신규","-","","","아파트"
"63273","경기도 양주시 고읍동","440","0440","0000","산내들마을한양수자인","월세","84.8023","202408","12","4,000","70","14","2009","고읍로 11-7","202409~202609","신규","-","","","아파트"
"63274","경상북도 구미시 봉곡동","764","0764","0000","e편한세상봉곡","전세","104.2234","202408","12","28,000","0","7","2016","봉곡로24길 33-11","202408~202712","신규","-","","","아파트"
"63275","경상북도 구미시 봉곡동","5","0005","0000","구미도량2지구1단지","월세","51.7400","202408","12","3,000","30","11","2003","도봉로5길 13","202409~202608","신규","-","","","아파트"
"63276","경상북도 구미시 봉곡동","5","0005","0000","구미도량2지구1단지","전세","51.7400","202408","12","8,700","0","7","2003","도봉로5길 13","202408~202608","신규","-","","","아파트"
"63277","충청북도 충주시 용산동","1680","1680","0000","용산주공3차","전세","51.9500","202408","12","8,000","0","4","2003","남산로 114","202408~202808","신규","-","","","아파트"
"63278","경기도 양주시 고읍동","77","0077","0000","TS푸른솔1차","월세","84.7800","202408","12","1,000","70","5","1999","부흥로 2021-7","202408~202608","신규","-","","","아파트"
"63279","경기도 하남시 학암동","672","0672","0000","위례롯데캐슬 ","전세","75.4800","202408","12","57,000","0","1","2016","위례중앙로 215","202409~202609","신규","-","","","아파트"
"63280","경기도 하남시 학암동","673","0673","0000","위례그린파크푸르지오","월세","101.0970","202408","12","35,000","70","7","2016","위례순환로 270","202408~202608","갱신","-","35,000","63","아파트"
"63281","경기도 하남시 학암동","663","0663","0000","위례신도시신안인스빌아스트로","월세","101.7210","202408","12","30,000","180","21","2017","위례광장로 285","202411~202611","신규","-","","","아파트"
"63282","경기도 하남시 학암동","663","0663","0000","위례신도시신안인스빌아스트로","전세","96.9430","202408","12","75,000","0","7","2017","위례광장로 285","202410~202610","신규","-","","","아파트"
"63283","경기도 여주시 현암동","177-3","0177","0003","삼진","월세","56.0700","202408","12","1,000","40","1","1990","현암2길 28-13","202408~202608","신규","-","","","아파트"
"63284","경상남도 진주시 가좌동","660","0660","0000","가좌주공2차","월세","38.6400","202408","12","1,000","40","12","1993","가호로 26","202408~202608","신규","-","","","아파트"
"63285","경기도 이천시 송정동","428","0428","0000","수림1차","전세","59.9900","202408","12","17,000","0","7","2002","증신로291번길 105","202408~202608","신규","-","","","아파트"
"63286","경기도 이천시 송정동","107-48","0107","0048","풍산","월세","45.9000","202408","12","1,000","50","12","1997","증신로 278","202408~202608","신규","-","","","아파트"
"63287","전라남도 광양시 마동","1360","1360","0000","광양와우지구중흥S-클래스","전세","84.9908","202408","12","21,500","0","23","2024","눈소10길 16","202410~202609","신규","-","","","아파트"
"63288","경기도 여주시 현암동","177-3","0177","0003","삼진","월세","56.0700","202408","12","1,000","40","1","1990","현암2길 28-13","202408~202608","신규","-","","","아파트"
"63289","경상남도 진주시 가좌동","2058","2058","0000","시티프라디움","월세","84.9941","202408","12","3,000","120","38","2020","진주역로 114","202410~202610","신규","-","","","아파트"
"63290","경상남도 진주시 가좌동","1986","1986","0000","신진주역세권우미린더시그니처","전세","84.9860","202408","12","33,000","0","20","2024","진주역로 55","202409~202609","신규","-","","","아파트"
"63291","경상북도 구미시 송정동","532","0532","0000","구미송정범양레우스센트럴포레","월세","59.9605","202408","12","2,000","70","10","2024","송정대로10길 34","202408~202508","신규","-","","","아파트"
"63292","경상북도 구미시 송정동","62","0062","0000","구미송정송정포레1단지","월세","44.9600","202408","12","6,840","10","12","2024","박정희로 491","202406~202608","갱신","-","4,440","24","아파트"
"63293","경상북도 구미시 송정동","3","0003","0000","푸르지오캐슬A단지","전세","59.9259","202408","12","15,000","0","1","2007","박정희로 599","202409~202609","신규","-","","","아파트"
"63294","전라남도 광양시 마동","1360","1360","0000","광양와우지구중흥S-클래스","전세","84.9908","202408","12","21,500","0","23","2024","눈소10길 16","202412~202611","신규","-","","","아파트"
"63295","경상남도 김해시 부원동","69-5","0069","0005","화성","월세","52.0200","202408","12","1,000","30","4","1987","호계로472번길 42","202408~202608","신규","-","","","아파트"
"63296","경기도 파주시 검산동","130-8","0130","0008","성원포레스타운(130-8)","월세","59.9600","202408","12","1,000","65","9","2000","평화로 310","202410~202610","신규","-","","","아파트"
"63297","경기도 파주시 검산동","130-8","0130","0008","성원포레스타운(130-8)","월세","59.9600","202408","12","1,000","65","9","2000","평화로 310","202410~202610","신규","-","","","아파트"
"63298","경기도 파주시 야동동","587","0587","0000","대방노블랜드(587-0)","전세","59.7300","202408","12","13,000","0","10","2001","평화로 280","202408~202608","갱신","사용","16,500","0","아파트"
"63299","경기도 파주시 야동동","587","0587","0000","대방노블랜드(587-0)","전세","59.7300","202408","12","13,000","0","2","2001","평화로 280","202409~202609","신규","-","","","아파트"
"63300","경기도 파주시 금촌동","781-2","0781","0002","동현(781-2)","전세","53.5100","202408","12","10,280","0","4","1990","중앙로 226","202409~202609","신규","-","","","아파트"
"63301","경기도 파주시 금촌동","781-2","0781","0002","동현(781-2)","전세","53.5100","202408","12","12,500","0","9","1990","중앙로 226","202410~202610","갱신","-","14,500","0","아파트"
"63302","경기도 시흥시 대야동","693","0693","0000","시흥센트럴푸르지오","월세","59.9480","202408","12","5,000","130","17","2020","수인로3312번길 16","202411~202608","신규","-","","","아파트"
"63303","경기도 시흥시 대야동","659","0659","0000","은계어반리더스","전세","84.7400","202408","12","39,500","0","2","2019","은계중앙로 325","202410~202610","신규","-","","","아파트"
"63304","경기도 시흥시 대야동","659","0659","0000","은계어반리더스","전세","84.7400","202408","12","39,500","0","2","2019","은계중앙로 325","202410~202610","신규","-","","","아파트"
"63305","경기도 의왕시 포일동","652","0652","0000","포일숲속마을2단지","월세","46.9400","202408","12","5,250","30","6","2013","이미로 17","202311~202510","갱신","-","4,350","34","아파트"
"63306","경기도 의왕시 포일동","638","0638","0000","위브호수마을1단지","전세","84.9700","202408","12","47,000","0","8","2009","평의길 48","202410~202610","신규","-","","","아파트"
"63307","경기도 동두천시 보산동","404-77","0404","0077","한전아파트(A동)","전세","46.7400","202408","12","5,500","0","3","1989","동광로154번길 12","202408~202608","신규","-","","","아파트"
"63308","울산광역시 북구 화봉동","1440","1440","0000","화봉2주공","월세","46.9000","202408","12","2,669","20","2","2009","화산로 36","202408~202609","신규","-","","","아파트"
"63309","울산광역시 남구 신정동","599-1","0599","0001","울산신정행복주택","월세","26.4000","202408","12","4,532","9","11","2022","월평로21번길 19","202409~202608","갱신","-","3,204","15","아파트"
"63310","울산광역시 남구 신정동","1680","1680","0000","올림푸스골든(1680)","전세","84.8750","202408","12","21,500","0","1","1989","대공원로 156","202409~202609","신규","-","","","아파트"
"63311","경기도 시흥시 조남동","678","0678","0000","리벤티움","전세","59.9500","202408","12","15,720","0","11","2017","목감중앙로 45","202408~202608","신규","-","","","아파트"
"63312","경기도 평택시 합정동","829","0829","0000","주공4","전세","40.0000","202408","12","10,000","0","4","1992","평택3로 11","202409~202609","신규","-","","","아파트"
"63313","울산광역시 북구 화봉동","1492-2","1492","0002","울산송정한라비발디캠퍼스","전세","84.8990","202408","12","34,500","0","6","2019","박상진2로 121","202410~202610","갱신","사용","33,000","0","아파트"
"63314","경기도 군포시 산본동","1155","1155","0000","가야주공","전세","51.5900","202408","12","17,000","0","3","1993","번영로 403","202408~202608","갱신","-","15,750","0","아파트"
"63315","경기도 군포시 산본동","1240","1240","0000","래미안하이어스","전세","146.7200","202408","12","85,000","0","30","2010","금산로 91","202411~202611","신규","-","","","아파트"
"63316","경기도 군포시 산본동","1155","1155","0000","가야주공","전세","51.5900","202408","12","17,600","0","2","1993","번영로 403","202409~202609","갱신","-","16,800","0","아파트"
"63317","경기도 의정부시 의정부동","497-4","0497","0004","신한헤스티아","월세","18.8650","202408","12","300","35","4","2013","신흥로232번길 5-30","202408~202508","신규","-","","","아파트"
"63318","경기도 의정부시 의정부동","497-4","0497","0004","신한헤스티아","월세","21.7350","202408","12","500","40","14","2013","신흥로232번길 5-30","202408~202508","신규","-","","","아파트"
"63319","대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","월세","59.9522","202408","12","2,000","80","12","2006","노은로 416","202409~202609","신규","-","","","아파트"
"63320","대전광역시 중구 선화동","379-1","0379","0001","에이스퀘어","전세","24.5599","202408","12","12,000","0","10","2022","선화서로 18","202409~202609","신규","-","","","아파트"
"63321","경기도 남양주시 다산동","6110","6110","0000","다산지금A5경기행복주택","월세","44.9539","202408","12","9,048","9","10","2022","다산중앙로82번길 106","202410~202609","갱신","-","9,048","9","아파트"
"63322","경기도 의정부시 의정부동","166-12","0166","0012","맥스타워","월세","18.2300","202408","12","300","45","19","2013","평화로 471","202408~202508","신규","-","","","아파트"
"63323","경기도 의정부시 의정부동","138-15","0138","0015","비비르파크","전세","19.0600","202408","12","6,000","0","9","2013","평화로 490","202408~202608","신규","-","","","아파트"
"63324","경기도 의정부시 의정부동","199-10","0199","0010","우미쁘띠린2차","월세","19.8100","202408","12","500","42","10","2014","호국로1298번길 38","202408~202508","신규","-","","","아파트"
"63325","경기도 의정부시 의정부동","442","0442","0000","이든타워","월세","37.6250","202408","12","1,000","65","12","2018","흥선로154번길 51","202408~202608","신규","-","","","아파트"
"63326","경기도 의정부시 의정부동","442","0442","0000","이든타워","월세","18.9250","202408","12","500","43","9","2018","흥선로154번길 51","202408~202508","신규","-","","","아파트"
"63327","대전광역시 유성구 죽동","730","0730","0000","죽동푸르지오","월세","84.9920","202408","12","10,000","110","25","2015","죽동로 251","202409~202609","신규","-","","","아파트"
"63328","대전광역시 유성구 궁동","495-1","0495","0001","리버스토리","월세","23.5069","202408","12","1,000","70","3","2022","대학로76번길 65","202409~202508","신규","-","","","아파트"
"63329","대전광역시 유성구 궁동","392-1","0392","0001","시티팰리스9차","월세","17.8220","202408","12","1,000","55","6","2022","궁동로 71","202408~202608","신규","-","","","아파트"
"63330","경기도 의정부시 의정부동","370-7","0370","0007","효성팰리스","전세","65.0500","202408","12","18,500","0","4","2018","경의로118번길 16","202410~202610","신규","-","","","아파트"
"63331","경기도 의정부시 의정부동","187-15","0187","0015","승윤노블리안시티II","월세","23.3100","202408","12","1,000","50","13","2019","호국로 1302","202408~202508","신규","-","","","아파트"
"63332","대전광역시 유성구 어은동","99","0099","0000","한빛","월세","84.9300","202408","12","4,000","80","6","1992","어은로 57","202409~202609","신규","-","","","아파트"
"63333","경기도 의정부시 의정부동","166-4","0166","0004","의정부디베뉴스타","전세","14.6200","202408","12","8,800","0","16","2020","평화로 467","202408~202607","갱신","사용","9,000","0","아파트"
"63334","경기도 의정부시 의정부동","369-2","0369","0002","한양수자인파크뷰","월세","14.5384","202408","12","500","42","8","2020","경의로 108","202408~202508","신규","-","","","아파트"
"63335","경기도 의정부시 의정부동","208-2","0208","0002","이안더메트로","전세","67.7803","202408","12","27,000","0","3","2021","평화로567번길 15","202409~202609","신규","-","","","아파트"
"63336","경기도 남양주시 다산동","6110","6110","0000","다산지금A5경기행복주택","월세","44.9539","202408","12","8,853","13","14","2022","다산중앙로82번길 106","202410~202609","갱신","-","9,048","9","아파트"
"63337","경기도 의정부시 의정부동","396-1","0396","0001","신도2","전세","84.7000","202408","12","27,000","0","11","1995","경의로132번길 80","202409~202609","신규","-","","","아파트"
